driver_id,full_name,lat,lon,battery,timestamp,archived_at
DRV_001,Amadou BA,14.725817,-17.484076,75,1771938131,2026-02-24T13:02:11.838222
DRV_002,Mouhamed SOW,14.713112,-17.440167,49,1771938131,2026-02-24T13:02:11.888278
DRV_003,Ousmane DIOP,14.734843,-17.497814,11,1771938131,2026-02-24T13:02:11.935220
DRV_004,Badou NDIAYE,14.743781,-17.474873,44,1771938131,2026-02-24T13:02:11.969578
DRV_001,Amadou BA,14.72399,-17.485044,58,1771938136,2026-02-24T13:02:16.992276
DRV_002,Mouhamed SOW,14.712102,-17.438798,65,1771938136,2026-02-24T13:02:17.023867
DRV_003,Ousmane DIOP,14.734619,-17.497015,9,1771938136,2026-02-24T13:02:17.069248
DRV_004,Badou NDIAYE,14.745754,-17.474898,72,1771938137,2026-02-24T13:02:17.088161
DRV_001,Amadou BA,14.724379,-17.48384,44,1771938142,2026-02-24T13:02:22.056166
DRV_002,Mouhamed SOW,14.713285,-17.439011,95,1771938142,2026-02-24T13:02:22.086434
DRV_003,Ousmane DIOP,14.733455,-17.498734,12,1771938142,2026-02-24T13:02:22.110662
DRV_004,Badou NDIAYE,14.747458,-17.474408,80,1771938142,2026-02-24T13:02:22.130376
DRV_001,Amadou BA,14.722618,-17.483426,70,1771938147,2026-02-24T13:02:27.148314
DRV_002,Mouhamed SOW,14.713358,-17.438804,80,1771938147,2026-02-24T13:02:27.194052
DRV_003,Ousmane DIOP,14.732774,-17.498504,5,1771938147,2026-02-24T13:02:27.271255
DRV_004,Badou NDIAYE,14.746688,-17.475029,20,1771938147,2026-02-24T13:02:27.290670
DRV_001,Amadou BA,14.723556,-17.481677,45,1771938152,2026-02-24T13:02:32.314226
DRV_002,Mouhamed SOW,14.71146,-17.43864,25,1771938152,2026-02-24T13:02:32.339575
DRV_003,Ousmane DIOP,14.730827,-17.499999,10,1771938152,2026-02-24T13:02:32.360222
DRV_004,Badou NDIAYE,14.745909,-17.473044,32,1771938152,2026-02-24T13:02:32.372597
DRV_001,Amadou BA,14.722412,-17.482382,82,1771938157,2026-02-24T13:02:37.396842
DRV_002,Mouhamed SOW,14.710565,-17.440243,93,1771938157,2026-02-24T13:02:37.455898
DRV_003,Ousmane DIOP,14.731754,-17.501589,11,1771938157,2026-02-24T13:02:37.486272
DRV_004,Badou NDIAYE,14.747135,-17.472286,83,1771938157,2026-02-24T13:02:37.500441
DRV_001,Amadou BA,14.721023,-17.483169,53,1771938162,2026-02-24T13:02:42.518751
DRV_002,Mouhamed SOW,14.709764,-17.441374,76,1771938162,2026-02-24T13:02:42.659630
DRV_003,Ousmane DIOP,14.733668,-17.503271,5,1771938162,2026-02-24T13:02:42.701124
DRV_004,Badou NDIAYE,14.746078,-17.474223,38,1771938162,2026-02-24T13:02:42.830615
DRV_001,Amadou BA,14.721095,-17.483019,68,1771938167,2026-02-24T13:02:47.864073
DRV_002,Mouhamed SOW,14.711661,-17.439779,92,1771938167,2026-02-24T13:02:47.912814
DRV_003,Ousmane DIOP,14.734583,-17.503988,14,1771938167,2026-02-24T13:02:47.983159
DRV_004,Badou NDIAYE,14.74549,-17.472918,26,1771938167,2026-02-24T13:02:48.008857
DRV_001,Amadou BA,14.721089,-17.483338,45,1771938172,2026-02-24T13:02:53.038242
DRV_002,Mouhamed SOW,14.713322,-17.43913,90,1771938173,2026-02-24T13:02:53.098156
DRV_003,Ousmane DIOP,14.73623,-17.50257,9,1771938173,2026-02-24T13:02:53.139850
DRV_004,Badou NDIAYE,14.743812,-17.47309,49,1771938173,2026-02-24T13:02:53.182792
DRV_001,Amadou BA,14.722761,-17.481978,82,1771938178,2026-02-24T13:02:58.237501
DRV_002,Mouhamed SOW,14.711914,-17.440306,97,1771938178,2026-02-24T13:02:58.277902
DRV_003,Ousmane DIOP,14.735702,-17.50114,9,1771938178,2026-02-24T13:02:58.321958
DRV_004,Badou NDIAYE,14.744969,-17.472176,28,1771938178,2026-02-24T13:02:58.359804
DRV_001,Amadou BA,14.721861,-17.481991,73,1771938183,2026-02-24T13:03:03.392298
DRV_002,Mouhamed SOW,14.713828,-17.438367,64,1771938183,2026-02-24T13:03:03.445622
DRV_003,Ousmane DIOP,14.737276,-17.50093,12,1771938183,2026-02-24T13:03:03.476459
DRV_004,Badou NDIAYE,14.746148,-17.470523,59,1771938183,2026-02-24T13:03:03.522795
DRV_001,Amadou BA,14.722932,-17.482981,94,1771938188,2026-02-24T13:03:08.537294
DRV_002,Mouhamed SOW,14.713089,-17.439228,77,1771938188,2026-02-24T13:03:08.581107
DRV_003,Ousmane DIOP,14.738529,-17.501805,12,1771938188,2026-02-24T13:03:08.634292
DRV_004,Badou NDIAYE,14.7442,-17.472021,93,1771938188,2026-02-24T13:03:08.680266
DRV_001,Amadou BA,14.7242,-17.482122,56,1771938193,2026-02-24T13:03:14.033894
DRV_002,Mouhamed SOW,14.714643,-17.438029,78,1771938194,2026-02-24T13:03:14.288543
DRV_003,Ousmane DIOP,14.737289,-17.502605,11,1771938194,2026-02-24T13:03:14.537597
DRV_004,Badou NDIAYE,14.745844,-17.472994,23,1771938194,2026-02-24T13:03:14.695301
DRV_001,Amadou BA,14.725438,-17.483226,92,1771938199,2026-02-24T13:03:19.837179
DRV_002,Mouhamed SOW,14.715203,-17.436726,44,1771938199,2026-02-24T13:03:19.916065
DRV_003,Ousmane DIOP,14.737631,-17.503348,5,1771938199,2026-02-24T13:03:19.979722
DRV_004,Badou NDIAYE,14.745369,-17.474057,25,1771938199,2026-02-24T13:03:20.010756
DRV_001,Amadou BA,14.724172,-17.482037,56,1771938205,2026-02-24T13:03:25.073854
DRV_002,Mouhamed SOW,14.71332,-17.438589,99,1771938205,2026-02-24T13:03:25.122166
DRV_003,Ousmane DIOP,14.738215,-17.503275,10,1771938205,2026-02-24T13:03:25.173540
DRV_004,Badou NDIAYE,14.743536,-17.472309,89,1771938205,2026-02-24T13:03:25.226206
DRV_001,Amadou BA,14.722308,-17.482137,20,1771938210,2026-02-24T13:03:30.286420
DRV_002,Mouhamed SOW,14.714201,-17.43956,89,1771938210,2026-02-24T13:03:30.336669
DRV_003,Ousmane DIOP,14.738702,-17.503472,12,1771938210,2026-02-24T13:03:30.388215
DRV_004,Badou NDIAYE,14.742218,-17.472794,98,1771938210,2026-02-24T13:03:30.420751
DRV_001,Amadou BA,14.724136,-17.480983,77,1771938215,2026-02-24T13:03:35.811915
DRV_002,Mouhamed SOW,14.712463,-17.438407,31,1771938216,2026-02-24T13:03:36.522365
DRV_003,Ousmane DIOP,14.740038,-17.503301,14,1771938216,2026-02-24T13:03:36.605921
DRV_004,Badou NDIAYE,14.740868,-17.47432,64,1771938216,2026-02-24T13:03:36.951900
DRV_001,Amadou BA,14.724423,-17.481096,90,1771938222,2026-02-24T13:03:42.240820
DRV_002,Mouhamed SOW,14.712606,-17.439337,59,1771938222,2026-02-24T13:03:42.303746
DRV_003,Ousmane DIOP,14.739448,-17.503379,6,1771938222,2026-02-24T13:03:42.389382
DRV_004,Badou NDIAYE,14.741408,-17.475179,65,1771938222,2026-02-24T13:03:42.468380
DRV_001,Amadou BA,14.725757,-17.482416,92,1771938227,2026-02-24T13:03:47.503213
DRV_002,Mouhamed SOW,14.713063,-17.440898,46,1771938227,2026-02-24T13:03:47.534169
DRV_003,Ousmane DIOP,14.739511,-17.505186,8,1771938227,2026-02-24T13:03:47.552230
DRV_004,Badou NDIAYE,14.739654,-17.475736,45,1771938227,2026-02-24T13:03:47.572073
DRV_001,Amadou BA,14.724661,-17.480491,95,1771938232,2026-02-24T13:03:52.576002
DRV_002,Mouhamed SOW,14.714298,-17.442659,63,1771938232,2026-02-24T13:03:52.607480
DRV_003,Ousmane DIOP,14.740933,-17.50594,9,1771938232,2026-02-24T13:03:52.640144
DRV_004,Badou NDIAYE,14.73791,-17.477411,20,1771938232,2026-02-24T13:03:52.685532
DRV_001,Amadou BA,14.724642,-17.479195,46,1771938237,2026-02-24T13:03:57.789738
DRV_002,Mouhamed SOW,14.71289,-17.442589,98,1771938237,2026-02-24T13:03:57.901376
DRV_003,Ousmane DIOP,14.742107,-17.507888,9,1771938237,2026-02-24T13:03:57.937066
DRV_004,Badou NDIAYE,14.738864,-17.476761,38,1771938237,2026-02-24T13:03:58.035896
DRV_001,Amadou BA,14.725706,-17.480262,69,1771938243,2026-02-24T13:04:03.031077
DRV_002,Mouhamed SOW,14.711419,-17.441042,47,1771938243,2026-02-24T13:04:03.067540
DRV_003,Ousmane DIOP,14.741817,-17.508835,5,1771938243,2026-02-24T13:04:03.106223
DRV_004,Badou NDIAYE,14.740457,-17.478053,92,1771938243,2026-02-24T13:04:03.118744
DRV_001,Amadou BA,14.724418,-17.478702,20,1771938248,2026-02-24T13:04:08.189918
DRV_002,Mouhamed SOW,14.712322,-17.442804,57,1771938248,2026-02-24T13:04:08.230245
DRV_003,Ousmane DIOP,14.741534,-17.507737,12,1771938248,2026-02-24T13:04:08.264670
DRV_004,Badou NDIAYE,14.740891,-17.47637,54,1771938248,2026-02-24T13:04:08.303674
DRV_001,Amadou BA,14.725663,-17.477419,48,1771938253,2026-02-24T13:04:13.304134
DRV_002,Mouhamed SOW,14.710853,-17.441765,35,1771938253,2026-02-24T13:04:13.376428
DRV_003,Ousmane DIOP,14.743106,-17.508506,8,1771938253,2026-02-24T13:04:13.426176
DRV_004,Badou NDIAYE,14.742604,-17.477096,23,1771938253,2026-02-24T13:04:13.463850
DRV_001,Amadou BA,14.726874,-17.476906,33,1771938258,2026-02-24T13:04:18.464178
DRV_002,Mouhamed SOW,14.71123,-17.442839,48,1771938258,2026-02-24T13:04:18.487475
DRV_003,Ousmane DIOP,14.7445,-17.507988,13,1771938258,2026-02-24T13:04:18.500151
DRV_004,Badou NDIAYE,14.743456,-17.47595,22,1771938258,2026-02-24T13:04:18.517529
DRV_001,Amadou BA,14.726557,-17.476184,95,1771938263,2026-02-24T13:04:23.525188
DRV_002,Mouhamed SOW,14.711771,-17.442001,32,1771938263,2026-02-24T13:04:23.549123
DRV_003,Ousmane DIOP,14.744699,-17.508418,6,1771938263,2026-02-24T13:04:23.614426
DRV_004,Badou NDIAYE,14.743281,-17.476216,99,1771938263,2026-02-24T13:04:23.661494
DRV_001,Amadou BA,14.725443,-17.477241,67,1771938268,2026-02-24T13:04:28.627175
DRV_002,Mouhamed SOW,14.710005,-17.442314,22,1771938268,2026-02-24T13:04:28.686559
DRV_003,Ousmane DIOP,14.743837,-17.510234,9,1771938268,2026-02-24T13:04:28.728149
DRV_004,Badou NDIAYE,14.74479,-17.474287,60,1771938268,2026-02-24T13:04:28.743183
DRV_001,Amadou BA,14.72682,-17.478348,66,1771938273,2026-02-24T13:04:33.773307
DRV_002,Mouhamed SOW,14.708159,-17.441469,29,1771938273,2026-02-24T13:04:33.801527
DRV_003,Ousmane DIOP,14.745735,-17.511788,11,1771938273,2026-02-24T13:04:33.824437
DRV_004,Badou NDIAYE,14.743701,-17.472486,100,1771938273,2026-02-24T13:04:33.838555
DRV_001,Amadou BA,14.725767,-17.477024,68,1771938278,2026-02-24T13:04:38.835408
DRV_002,Mouhamed SOW,14.706946,-17.443092,21,1771938278,2026-02-24T13:04:38.862215
DRV_003,Ousmane DIOP,14.747447,-17.513412,6,1771938278,2026-02-24T13:04:38.876991
DRV_004,Badou NDIAYE,14.74421,-17.472698,32,1771938278,2026-02-24T13:04:38.893992
DRV_001,Amadou BA,14.724309,-17.475972,65,1771938283,2026-02-24T13:04:43.928698
DRV_002,Mouhamed SOW,14.707507,-17.442854,25,1771938283,2026-02-24T13:04:43.985207
DRV_003,Ousmane DIOP,14.748014,-17.514677,10,1771938283,2026-02-24T13:04:44.011004
DRV_004,Badou NDIAYE,14.745863,-17.474077,56,1771938283,2026-02-24T13:04:44.024713
DRV_001,Amadou BA,14.725202,-17.474503,67,1771938288,2026-02-24T13:04:49.072132
DRV_002,Mouhamed SOW,14.707407,-17.444423,67,1771938289,2026-02-24T13:04:49.109863
DRV_003,Ousmane DIOP,14.748325,-17.513565,14,1771938289,2026-02-24T13:04:49.124847
DRV_004,Badou NDIAYE,14.746279,-17.474441,38,1771938289,2026-02-24T13:04:49.144597
DRV_001,Amadou BA,14.72651,-17.472821,24,1771938294,2026-02-24T13:04:54.145802
DRV_002,Mouhamed SOW,14.706886,-17.444197,70,1771938294,2026-02-24T13:04:54.191207
DRV_003,Ousmane DIOP,14.74864,-17.51496,7,1771938294,2026-02-24T13:04:54.213821
DRV_004,Badou NDIAYE,14.744689,-17.473658,60,1771938294,2026-02-24T13:04:54.231910
DRV_001,Amadou BA,14.726018,-17.471342,27,1771938299,2026-02-24T13:04:59.276134
DRV_002,Mouhamed SOW,14.707782,-17.442762,100,1771938299,2026-02-24T13:04:59.339050
DRV_003,Ousmane DIOP,14.749485,-17.514822,5,1771938299,2026-02-24T13:04:59.362474
DRV_004,Badou NDIAYE,14.744287,-17.474418,89,1771938299,2026-02-24T13:04:59.375024
DRV_001,Amadou BA,14.727228,-17.470504,61,1771938304,2026-02-24T13:05:04.418123
DRV_002,Mouhamed SOW,14.707265,-17.444714,28,1771938304,2026-02-24T13:05:04.466489
DRV_003,Ousmane DIOP,14.748791,-17.514844,9,1771938304,2026-02-24T13:05:04.490076
DRV_004,Badou NDIAYE,14.743117,-17.474575,55,1771938304,2026-02-24T13:05:04.507824
DRV_001,Amadou BA,14.726534,-17.471825,95,1771938309,2026-02-24T13:05:09.555205
DRV_002,Mouhamed SOW,14.708911,-17.446304,40,1771938309,2026-02-24T13:05:09.623549
DRV_003,Ousmane DIOP,14.748257,-17.513593,7,1771938309,2026-02-24T13:05:09.639323
DRV_004,Badou NDIAYE,14.741621,-17.473487,36,1771938309,2026-02-24T13:05:09.657846
DRV_001,Amadou BA,14.725745,-17.472798,46,1771938314,2026-02-24T13:05:14.690944
DRV_002,Mouhamed SOW,14.707909,-17.445011,78,1771938314,2026-02-24T13:05:14.754366
DRV_003,Ousmane DIOP,14.747834,-17.514746,11,1771938314,2026-02-24T13:05:14.778955
DRV_004,Badou NDIAYE,14.740676,-17.474881,85,1771938314,2026-02-24T13:05:14.790352
DRV_001,Amadou BA,14.726278,-17.474225,26,1771938319,2026-02-24T13:05:19.792370
DRV_002,Mouhamed SOW,14.707935,-17.446113,84,1771938319,2026-02-24T13:05:19.820866
DRV_003,Ousmane DIOP,14.749015,-17.516448,11,1771938319,2026-02-24T13:05:19.840485
DRV_004,Badou NDIAYE,14.740546,-17.476237,37,1771938319,2026-02-24T13:05:19.896658
DRV_001,Amadou BA,14.727478,-17.475429,45,1771938324,2026-02-24T13:05:24.916992
DRV_002,Mouhamed SOW,14.706305,-17.44451,75,1771938324,2026-02-24T13:05:24.979521
DRV_003,Ousmane DIOP,14.747147,-17.518438,11,1771938324,2026-02-24T13:05:25.005177
DRV_004,Badou NDIAYE,14.741656,-17.476712,48,1771938324,2026-02-24T13:05:25.027653
DRV_001,Amadou BA,14.726239,-17.474924,28,1771938329,2026-02-24T13:05:30.009180
DRV_002,Mouhamed SOW,14.704397,-17.444736,77,1771938329,2026-02-24T13:05:30.038320
DRV_003,Ousmane DIOP,14.745754,-17.520127,10,1771938330,2026-02-24T13:05:30.053993
DRV_004,Badou NDIAYE,14.740832,-17.477607,40,1771938330,2026-02-24T13:05:30.071519
DRV_001,Amadou BA,14.728126,-17.475575,93,1771938335,2026-02-24T13:05:35.094625
DRV_002,Mouhamed SOW,14.703235,-17.444938,31,1771938335,2026-02-24T13:05:35.134054
DRV_003,Ousmane DIOP,14.744572,-17.519717,8,1771938335,2026-02-24T13:05:35.164546
DRV_004,Badou NDIAYE,14.741517,-17.479477,27,1771938335,2026-02-24T13:05:35.198469
DRV_001,Amadou BA,14.726587,-17.475498,97,1771938340,2026-02-24T13:05:40.204643
DRV_002,Mouhamed SOW,14.704963,-17.443387,55,1771938340,2026-02-24T13:05:40.229718
DRV_003,Ousmane DIOP,14.744272,-17.520149,9,1771938340,2026-02-24T13:05:40.257661
DRV_004,Badou NDIAYE,14.743205,-17.478257,26,1771938340,2026-02-24T13:05:40.270262
DRV_001,Amadou BA,14.725156,-17.474134,78,1771938345,2026-02-24T13:05:45.289423
DRV_002,Mouhamed SOW,14.704623,-17.44202,86,1771938345,2026-02-24T13:05:45.319726
DRV_003,Ousmane DIOP,14.744228,-17.519044,8,1771938345,2026-02-24T13:05:45.351985
DRV_004,Badou NDIAYE,14.744827,-17.478411,61,1771938345,2026-02-24T13:05:45.404793
DRV_001,Amadou BA,14.726397,-17.473025,24,1771938350,2026-02-24T13:05:50.424656
DRV_002,Mouhamed SOW,14.704003,-17.442782,56,1771938350,2026-02-24T13:05:50.477307
DRV_003,Ousmane DIOP,14.74321,-17.519859,10,1771938350,2026-02-24T13:05:50.503504
DRV_004,Badou NDIAYE,14.745566,-17.479447,55,1771938350,2026-02-24T13:05:50.519244
DRV_001,Amadou BA,14.727632,-17.472676,54,1771938355,2026-02-24T13:05:55.608307
DRV_002,Mouhamed SOW,14.704846,-17.443097,97,1771938355,2026-02-24T13:05:55.659154
DRV_003,Ousmane DIOP,14.744649,-17.518231,8,1771938355,2026-02-24T13:05:55.690868
DRV_004,Badou NDIAYE,14.745515,-17.47999,61,1771938355,2026-02-24T13:05:55.704720
DRV_001,Amadou BA,14.726333,-17.473524,58,1771938360,2026-02-24T13:06:00.738221
DRV_002,Mouhamed SOW,14.7042,-17.443459,51,1771938360,2026-02-24T13:06:00.775977
DRV_003,Ousmane DIOP,14.742736,-17.518764,9,1771938360,2026-02-24T13:06:00.821284
DRV_004,Badou NDIAYE,14.746437,-17.48151,75,1771938360,2026-02-24T13:06:00.836723
DRV_001,Amadou BA,14.72696,-17.472678,72,1771938365,2026-02-24T13:06:06.001169
DRV_002,Mouhamed SOW,14.703122,-17.442361,96,1771938365,2026-02-24T13:06:06.052266
DRV_003,Ousmane DIOP,14.744283,-17.518047,10,1771938365,2026-02-24T13:06:06.072827
DRV_004,Badou NDIAYE,14.744582,-17.481113,66,1771938366,2026-02-24T13:06:06.099996
DRV_001,Amadou BA,14.725047,-17.473833,98,1771938371,2026-02-24T13:06:11.103668
DRV_002,Mouhamed SOW,14.70415,-17.441131,27,1771938371,2026-02-24T13:06:11.133326
DRV_003,Ousmane DIOP,14.744552,-17.518743,13,1771938371,2026-02-24T13:06:11.162827
DRV_004,Badou NDIAYE,14.746294,-17.482377,91,1771938371,2026-02-24T13:06:11.178066
DRV_001,Amadou BA,14.716265,-17.468998,21,1771946237,2026-02-24T15:17:29.969749
DRV_002,Mouhamed SOW,14.724736,-17.452455,40,1771946237,2026-02-24T15:17:29.987239
DRV_003,Ousmane DIOP,14.748225,-17.491541,7,1771946237,2026-02-24T15:17:30.003141
DRV_004,Badou NDIAYE,14.733412,-17.469231,42,1771946237,2026-02-24T15:17:30.062609
DRV_001,Amadou BA,14.717559,-17.469757,66,1771946242,2026-02-24T15:17:30.118179
DRV_002,Mouhamed SOW,14.725181,-17.453477,63,1771946242,2026-02-24T15:17:30.267538
DRV_003,Ousmane DIOP,14.749565,-17.492423,7,1771946242,2026-02-24T15:17:30.460158
DRV_004,Badou NDIAYE,14.732745,-17.468325,53,1771946242,2026-02-24T15:17:30.503341
DRV_001,Amadou BA,14.717142,-17.469825,35,1771946247,2026-02-24T15:17:30.633588
DRV_002,Mouhamed SOW,14.726742,-17.454854,45,1771946247,2026-02-24T15:17:30.787060
DRV_003,Ousmane DIOP,14.750497,-17.494364,9,1771946247,2026-02-24T15:17:30.903126
DRV_004,Badou NDIAYE,14.732801,-17.46757,98,1771946247,2026-02-24T15:17:30.979239
DRV_001,Amadou BA,14.717801,-17.470859,34,1771946252,2026-02-24T15:17:32.938089
DRV_002,Mouhamed SOW,14.724794,-17.454037,61,1771946252,2026-02-24T15:17:33.065198
DRV_003,Ousmane DIOP,14.751925,-17.494255,7,1771946253,2026-02-24T15:17:33.142234
DRV_004,Badou NDIAYE,14.734291,-17.467857,99,1771946253,2026-02-24T15:17:33.165631
DRV_001,Amadou BA,14.718205,-17.470569,44,1771946258,2026-02-24T15:17:38.209826
DRV_002,Mouhamed SOW,14.725651,-17.454956,24,1771946258,2026-02-24T15:17:38.270407
DRV_003,Ousmane DIOP,14.752465,-17.496016,11,1771946258,2026-02-24T15:17:38.320246
DRV_004,Badou NDIAYE,14.733872,-17.466676,41,1771946258,2026-02-24T15:17:38.341371
DRV_001,Amadou BA,14.720166,-17.469673,39,1771946263,2026-02-24T15:17:43.394858
DRV_002,Mouhamed SOW,14.726556,-17.453425,51,1771946263,2026-02-24T15:17:43.474411
DRV_003,Ousmane DIOP,14.753006,-17.494145,11,1771946263,2026-02-24T15:17:43.543840
DRV_004,Badou NDIAYE,14.735165,-17.465639,98,1771946263,2026-02-24T15:17:43.564154
DRV_001,Amadou BA,14.720858,-17.469866,36,1771946268,2026-02-24T15:17:48.620276
DRV_002,Mouhamed SOW,14.726306,-17.454692,95,1771946268,2026-02-24T15:17:48.707413
DRV_003,Ousmane DIOP,14.752746,-17.495861,12,1771946268,2026-02-24T15:17:48.774412
DRV_004,Badou NDIAYE,14.736293,-17.464829,52,1771946268,2026-02-24T15:17:48.823887
DRV_001,Amadou BA,14.720771,-17.470057,81,1771946273,2026-02-24T15:17:53.837487
DRV_002,Mouhamed SOW,14.728169,-17.452723,87,1771946273,2026-02-24T15:17:53.981891
DRV_003,Ousmane DIOP,14.751806,-17.497231,7,1771946273,2026-02-24T15:17:54.020003
DRV_004,Badou NDIAYE,14.736038,-17.46473,64,1771946273,2026-02-24T15:17:54.057131
DRV_001,Amadou BA,14.722052,-17.469167,36,1771946279,2026-02-24T15:17:59.088762
DRV_002,Mouhamed SOW,14.727291,-17.450816,24,1771946279,2026-02-24T15:17:59.273076
DRV_003,Ousmane DIOP,14.750814,-17.49696,6,1771946279,2026-02-24T15:17:59.381246
DRV_004,Badou NDIAYE,14.734482,-17.463969,47,1771946279,2026-02-24T15:17:59.425269
DRV_001,Amadou BA,14.72318,-17.470241,21,1771946284,2026-02-24T15:18:04.467361
DRV_002,Mouhamed SOW,14.726004,-17.450407,75,1771946284,2026-02-24T15:18:04.539719
DRV_003,Ousmane DIOP,14.750268,-17.498089,11,1771946284,2026-02-24T15:18:04.597451
DRV_004,Badou NDIAYE,14.734752,-17.463449,95,1771946284,2026-02-24T15:18:04.614508
DRV_001,Amadou BA,14.724606,-17.469952,28,1771946289,2026-02-24T15:18:09.682815
DRV_002,Mouhamed SOW,14.726912,-17.449047,64,1771946289,2026-02-24T15:18:09.737739
DRV_003,Ousmane DIOP,14.749746,-17.500004,8,1771946289,2026-02-24T15:18:09.766416
DRV_004,Badou NDIAYE,14.735358,-17.462278,50,1771946289,2026-02-24T15:18:09.838490
DRV_001,Amadou BA,14.723641,-17.469174,63,1771946294,2026-02-24T15:18:14.821258
DRV_002,Mouhamed SOW,14.725415,-17.450778,49,1771946294,2026-02-24T15:18:14.849551
DRV_003,Ousmane DIOP,14.750087,-17.499793,6,1771946294,2026-02-24T15:18:14.885869
DRV_004,Badou NDIAYE,14.733667,-17.464181,52,1771946294,2026-02-24T15:18:14.922646
DRV_001,Amadou BA,14.7246,-17.470965,51,1771946299,2026-02-24T15:18:19.944189
DRV_002,Mouhamed SOW,14.724382,-17.45039,48,1771946299,2026-02-24T15:18:19.967505
DRV_003,Ousmane DIOP,14.750337,-17.49809,10,1771946299,2026-02-24T15:18:19.997670
DRV_004,Badou NDIAYE,14.732481,-17.464718,91,1771946299,2026-02-24T15:18:20.036370
DRV_001,Amadou BA,14.725297,-17.471291,59,1771946304,2026-02-24T15:18:25.041511
DRV_002,Mouhamed SOW,14.724642,-17.451027,100,1771946305,2026-02-24T15:18:25.134699
DRV_003,Ousmane DIOP,14.74842,-17.499664,9,1771946305,2026-02-24T15:18:25.202585
DRV_004,Badou NDIAYE,14.734471,-17.463392,90,1771946305,2026-02-24T15:18:25.225261
DRV_001,Amadou BA,14.723522,-17.471594,81,1771946310,2026-02-24T15:18:30.197361
DRV_002,Mouhamed SOW,14.726572,-17.450502,33,1771946310,2026-02-24T15:18:30.249946
DRV_003,Ousmane DIOP,14.74797,-17.49771,5,1771946310,2026-02-24T15:18:30.294193
DRV_004,Badou NDIAYE,14.733023,-17.464433,70,1771946310,2026-02-24T15:18:30.345648
DRV_001,Amadou BA,14.722975,-17.472003,21,1771946315,2026-02-24T15:18:35.347951
DRV_002,Mouhamed SOW,14.725347,-17.450858,89,1771946315,2026-02-24T15:18:35.388197
DRV_003,Ousmane DIOP,14.749211,-17.499519,6,1771946315,2026-02-24T15:18:35.410063
DRV_004,Badou NDIAYE,14.733237,-17.465929,68,1771946315,2026-02-24T15:18:35.442061
DRV_001,Amadou BA,14.723102,-17.472154,66,1771946320,2026-02-24T15:18:40.460993
DRV_002,Mouhamed SOW,14.724157,-17.450977,22,1771946320,2026-02-24T15:18:40.495366
DRV_003,Ousmane DIOP,14.748002,-17.500246,12,1771946320,2026-02-24T15:18:40.527032
DRV_004,Badou NDIAYE,14.732257,-17.467706,46,1771946320,2026-02-24T15:18:40.544565
DRV_001,Amadou BA,14.723841,-17.472672,53,1771946325,2026-02-24T15:18:45.541591
DRV_002,Mouhamed SOW,14.722593,-17.4493,92,1771946325,2026-02-24T15:18:45.583482
DRV_003,Ousmane DIOP,14.74691,-17.498853,8,1771946325,2026-02-24T15:18:45.672247
DRV_004,Badou NDIAYE,14.731982,-17.468887,67,1771946325,2026-02-24T15:18:45.710694
DRV_001,Amadou BA,14.722541,-17.473088,95,1771946330,2026-02-24T15:18:50.726073
DRV_002,Mouhamed SOW,14.72138,-17.448155,62,1771946330,2026-02-24T15:18:50.763187
DRV_003,Ousmane DIOP,14.746984,-17.498091,14,1771946330,2026-02-24T15:18:50.778125
DRV_004,Badou NDIAYE,14.732391,-17.468058,95,1771946330,2026-02-24T15:18:50.844824
DRV_001,Amadou BA,14.721547,-17.473481,28,1771946335,2026-02-24T15:18:55.813211
DRV_002,Mouhamed SOW,14.721098,-17.448259,69,1771946335,2026-02-24T15:18:55.881957
DRV_003,Ousmane DIOP,14.747242,-17.498617,14,1771946335,2026-02-24T15:18:55.900623
DRV_004,Badou NDIAYE,14.732112,-17.466177,36,1771946335,2026-02-24T15:18:55.927566
DRV_001,Amadou BA,14.721041,-17.472213,60,1771946340,2026-02-24T15:19:00.906389
DRV_002,Mouhamed SOW,14.721284,-17.447659,85,1771946340,2026-02-24T15:19:00.960459
DRV_003,Ousmane DIOP,14.748222,-17.498948,5,1771946340,2026-02-24T15:19:01.149167
DRV_004,Badou NDIAYE,14.731216,-17.467806,30,1771946340,2026-02-24T15:19:01.238934
DRV_001,Amadou BA,14.720869,-17.472711,47,1771946346,2026-02-24T15:19:06.292547
DRV_002,Mouhamed SOW,14.722427,-17.448863,37,1771946346,2026-02-24T15:19:06.369843
DRV_003,Ousmane DIOP,14.748014,-17.500662,13,1771946346,2026-02-24T15:19:06.405460
DRV_004,Badou NDIAYE,14.732042,-17.469225,87,1771946346,2026-02-24T15:19:06.421798
DRV_001,Amadou BA,14.719971,-17.470741,45,1771946351,2026-02-24T15:19:11.403159
DRV_002,Mouhamed SOW,14.723098,-17.447642,33,1771946351,2026-02-24T15:19:11.434907
DRV_003,Ousmane DIOP,14.748691,-17.50184,7,1771946351,2026-02-24T15:19:11.458729
DRV_004,Badou NDIAYE,14.730876,-17.468854,90,1771946351,2026-02-24T15:19:11.469618
DRV_001,Amadou BA,14.719741,-17.469941,74,1771946356,2026-02-24T15:19:16.474594
DRV_002,Mouhamed SOW,14.724187,-17.446835,64,1771946356,2026-02-24T15:19:16.536743
DRV_003,Ousmane DIOP,14.748942,-17.503593,13,1771946356,2026-02-24T15:19:16.592144
